,Date,Price(USD),Currency
592,2014-12-12,4.593000000000131,bitcoin
593,2014-12-13,-4.018000000000029,bitcoin
594,2014-12-14,2.649000000000001,bitcoin
595,2014-12-15,-5.517999999999972,bitcoin
596,2014-12-16,-16.080999999999904,bitcoin
597,2014-12-17,-9.706000000000131,bitcoin
598,2014-12-18,-9.062999999999988,bitcoin
599,2014-12-19,7.775000000000034,bitcoin
600,2014-12-20,11.234000000000094,bitcoin
601,2014-12-21,-9.273000000000138,bitcoin
602,2014-12-22,10.385000000000048,bitcoin
603,2014-12-23,4.084000000000003,bitcoin
604,2014-12-24,-11.77600000000001,bitcoin
605,2014-12-25,-4.02800000000002,bitcoin
606,2014-12-26,9.550970871015124,bitcoin
607,2014-12-27,-13.148970871015138,bitcoin
608,2014-12-28,1.9230000000000018,bitcoin
609,2014-12-29,-3.858000000000061,bitcoin
610,2014-12-30,-2.553999999999917,bitcoin
611,2014-12-31,7.300000000000011,bitcoin
612,2015-01-01,-3.3869999999999436,bitcoin
613,2015-01-02,0.4539999999999509,bitcoin
614,2015-01-03,-27.874000000000024,bitcoin
615,2015-01-04,-25.636000000000024,bitcoin
616,2015-01-05,12.284000000000049,bitcoin
617,2015-01-06,12.153800000000047,bitcoin
618,2015-01-07,10.498699999999928,bitcoin
619,2015-01-08,-11.420000000000016,bitcoin
620,2015-01-09,5.121300000000133,bitcoin
621,2015-01-10,-15.040800000000104,bitcoin
622,2015-01-11,-7.3489999999999895,bitcoin
623,2015-01-12,1.1696677009429663,bitcoin
624,2015-01-13,-46.917667700942985,bitcoin
625,2015-01-14,-49.288100000000014,bitcoin
626,2015-01-15,38.408000000000015,bitcoin
627,2015-01-16,-4.739900000000006,bitcoin
628,2015-01-17,-6.324600000000004,bitcoin
629,2015-01-18,9.497800000000012,bitcoin
630,2015-01-19,5.5557999999999765,bitcoin
631,2015-01-20,-4.0312999999999874,bitcoin
632,2015-01-21,13.53139999999999,bitcoin
633,2015-01-22,7.997200000000106,bitcoin
634,2015-01-23,0.8556999999998993,bitcoin
635,2015-01-24,15.198000000000008,bitcoin
636,2015-01-25,5.742899999999906,bitcoin
637,2015-01-26,17.449300000000164,bitcoin
638,2015-01-27,-12.052600000000098,bitcoin
639,2015-01-29,-26.70265776950589,bitcoin
640,2015-01-30,-3.897542230494082,bitcoin
641,2015-01-31,-10.612099999999998,bitcoin
642,2015-02-01,8.246399999999994,bitcoin
643,2015-02-02,13.749599999999987,bitcoin
644,2015-02-03,-14.00739999999999,bitcoin
645,2015-02-04,-0.7035999999999945,bitcoin
646,2015-02-05,-8.3947,bitcoin
647,2015-02-06,5.573599999999999,bitcoin
648,2015-02-07,4.717899999999901,bitcoin
649,2015-02-08,-4.298999999999893,bitcoin
650,2015-02-09,-2.813900000000018,bitcoin
651,2015-02-10,0.5571000000000197,bitcoin
652,2015-02-11,-1.5537000000000205,bitcoin
653,2015-02-12,2.9445587875259207,bitcoin
654,2015-02-13,13.637241212474095,bitcoin
655,2015-02-14,23.33120000000011,bitcoin
656,2015-02-15,-26.012400000000127,bitcoin
657,2015-02-16,2.923700000000025,bitcoin
658,2015-02-17,6.536899999999974,bitcoin
659,2015-02-18,-7.832999999999998,bitcoin
660,2015-02-19,5.675000000000011,bitcoin
661,2015-02-20,3.783299999999997,bitcoin
662,2015-02-21,0.06380000000001473,bitcoin
663,2015-02-22,-8.5929000000001,bitcoin
664,2015-02-23,2.5789000000000897,bitcoin
665,2015-02-24,0.5995000000000061,bitcoin
666,2015-02-25,-1.353400000000022,bitcoin
667,2015-02-26,-1.2068442276590758,bitcoin
668,2015-02-27,17.727944227659094,bitcoin
669,2015-02-28,-0.30000000000001137,bitcoin
670,2015-03-01,4.108399999999989,bitcoin
671,2015-03-02,12.253999999999905,bitcoin
672,2015-03-03,10.66270000000003,bitcoin
673,2015-03-04,-7.604900000000043,bitcoin
674,2015-03-05,1.8062000000001035,bitcoin
675,2015-03-06,-2.4842000000001008,bitcoin
676,2015-03-07,3.243338734083352,bitcoin
677,2015-03-08,-1.0066387340832534,bitcoin
678,2015-03-09,14.71770000000015,bitcoin
679,2015-03-10,1.0099999999998772,bitcoin
680,2015-03-11,5.655300000000011,bitcoin
681,2015-03-12,-2.0407000000000153,bitcoin
682,2015-03-13,-5.883800000000122,bitcoin
683,2015-03-14,-6.5477999999998815,bitcoin
684,2015-03-15,3.775800000000004,bitcoin
685,2015-03-16,4.831000000000074,bitcoin
686,2015-03-17,-5.746400000000051,bitcoin
687,2015-03-18,-28.74290000000002,bitcoin
688,2015-03-19,4.3974999999999795,bitcoin
689,2015-03-20,0.9038000000000466,bitcoin
690,2015-03-21,-1.41760000000005,bitcoin
691,2015-03-22,8.308199999999943,bitcoin
692,2015-03-23,-1.7708999999999264,bitcoin
693,2015-03-24,-20.85929999999999,bitcoin
694,2015-03-25,1.1036000000000001,bitcoin
695,2015-03-26,1.288000000000011,bitcoin
696,2015-03-27,-0.4119000000000028,bitcoin
697,2015-03-28,4.90209999999999,bitcoin
698,2015-03-29,-10.13600000000011,bitcoin
699,2015-03-30,4.628100000000103,bitcoin
700,2015-03-31,-3.2725999999998976,bitcoin
701,2015-04-01,3.5062999999998965,bitcoin
702,2015-04-02,5.565500000000014,bitcoin
703,2015-04-03,1.281699999999887,bitcoin
704,2015-04-04,-0.3013999999998873,bitcoin
705,2015-04-05,6.390499999999918,bitcoin
706,2015-04-06,-4.288499999999914,bitcoin
707,2015-04-07,-2.214800000000025,bitcoin
708,2015-04-08,-8.937599999999975,bitcoin
709,2015-04-09,-1.07024514551361,bitcoin
710,2015-04-10,-8.675354854486415,bitcoin
711,2015-04-11,1.9248000000000047,bitcoin
712,2015-04-12,-0.7115000000000009,bitcoin
713,2015-04-13,-11.79219999999998,bitcoin
714,2015-04-14,-5.946899999999999,bitcoin
715,2015-04-15,5.016599999999983,bitcoin
716,2015-04-16,4.983400000000017,bitcoin
717,2015-04-17,-5.582361714761902,bitcoin
718,2015-04-18,0.5365617147618025,bitcoin
719,2015-04-19,-0.2724999999999227,bitcoin
720,2015-04-20,1.6274000000000228,bitcoin
721,2015-04-21,10.378100000000074,bitcoin
722,2015-04-22,-0.9060000000000912,bitcoin
723,2015-04-23,1.392799999999994,bitcoin
724,2015-04-24,-4.18719999999999,bitcoin
725,2015-04-25,-5.029500000000013,bitcoin
726,2015-04-26,-7.450299999999999,bitcoin
727,2015-04-27,10.064700000000016,bitcoin
728,2015-04-28,-2.9289000000001124,bitcoin
729,2015-04-29,0.35550000000012005,bitcoin
730,2015-04-30,10.222999999999985,bitcoin
731,2015-05-01,-3.4805000000000916,bitcoin
732,2015-05-02,2.416000000000082,bitcoin
733,2015-05-03,4.7257000000000176,bitcoin
734,2015-05-04,-0.9114000000000999,bitcoin
735,2015-05-05,-2.9690999999997985,bitcoin
736,2015-05-06,-6.186300000000102,bitcoin
737,2015-05-07,7.029800000000108,bitcoin
738,2015-05-08,6.811999999999898,bitcoin
739,2015-05-09,-2.1248999999999967,bitcoin
740,2015-05-10,-1.9773000000000138,bitcoin
741,2015-05-11,2.2957999999999856,bitcoin
742,2015-05-12,-0.3316999999998984,bitcoin
743,2015-05-13,-6.0396000000000925,bitcoin
744,2015-05-14,1.2247000000000128,bitcoin
745,2015-05-15,0.2867999999999995,bitcoin
746,2015-05-16,-1.0126999999999953,bitcoin
747,2015-05-17,0.10659999999998604,bitcoin
748,2015-05-18,-3.609000000000009,bitcoin
749,2015-05-19,-0.5310999999998955,bitcoin
750,2015-05-20,2.1033999999999082,bitcoin
751,2015-05-21,1.3724999999998886,bitcoin
752,2015-05-22,5.5147000000001185,bitcoin
753,2015-05-23,-1.9022059016712092,bitcoin
754,2015-05-24,2.208705901671294,bitcoin
755,2015-05-25,-3.8007000000000914,bitcoin
756,2015-05-26,0.056099999999986494,bitcoin
757,2015-05-27,-0.26659999999998263,bitcoin
758,2015-05-28,0.25860000000008654,bitcoin
759,2015-05-29,-0.4177000000000817,bitcoin
760,2015-05-30,-3.614200000000011,bitcoin
761,2015-05-31,-3.7786999999999864,bitcoin
762,2015-06-01,-6.3607000000000085,bitcoin
763,2015-06-02,2.420899999999989,bitcoin
764,2015-06-03,-0.25559999999998695,bitcoin
765,2015-06-04,-1.3083000000000027,bitcoin
766,2015-06-05,0.5664999999999907,bitcoin
767,2015-06-06,0.547600000000017,bitcoin
768,2015-06-07,-1.6732000000000085,bitcoin
769,2015-06-08,5.085600000000085,bitcoin
770,2015-06-09,0.8250999999998214,bitcoin
771,2015-06-10,-0.5241999999999223,bitcoin
772,2015-06-11,0.932100000000105,bitcoin
773,2015-06-12,0.5837999999999113,bitcoin
774,2015-06-13,2.1119999999999948,bitcoin
775,2015-06-14,1.038000000000011,bitcoin
776,2015-06-15,3.5331999999999937,bitcoin
777,2015-06-16,13.272999999999996,bitcoin
778,2015-06-17,-2.7798999999999126,bitcoin
779,2015-06-18,0.8575999999998203,bitcoin
780,2015-06-19,-5.555299999999903,bitcoin
781,2015-06-20,2.4787000000000035,bitcoin
782,2015-06-21,-1.4795000000000016,bitcoin
783,2015-06-22,3.283100000000104,bitcoin
784,2015-06-23,-3.4304000000001054,bitcoin
785,2015-06-24,-3.3108999999999185,bitcoin
786,2015-06-25,1.9391999999999143,bitcoin
787,2015-06-26,0.0049999999999954525,bitcoin
788,2015-06-27,8.139100000000013,bitcoin
789,2015-06-28,-2.275900000000007,bitcoin
790,2015-06-29,7.958773966717786,bitcoin
791,2015-06-30,6.102451493460023,bitcoin
792,2015-07-01,-4.900525460177789,bitcoin
793,2015-07-02,-2.8520490812442176,bitcoin
794,2015-07-03,0.507249081244197,bitcoin
795,2015-07-04,5.254000000000019,bitcoin
796,2015-07-05,10.625120800344291,bitcoin
797,2015-07-06,-2.4451208003442844,bitcoin
798,2015-07-07,-3.2105480385125134,bitcoin
799,2015-07-08,4.2285644599390935,bitcoin
800,2015-07-09,-0.7202164214265281,bitcoin
801,2015-07-10,16.129499999999894,bitcoin
802,2015-07-11,6.868443156951855,bitcoin
803,2015-07-12,18.300820470804865,bitcoin
804,2015-07-13,-19.526063627756685,bitcoin
805,2015-07-14,-4.000100000000089,bitcoin
806,2015-07-15,-2.7162119190747944,bitcoin
807,2015-07-16,-7.269088080925201,bitcoin
808,2015-07-17,1.692700000000059,bitcoin
809,2015-07-18,-3.888900000000092,bitcoin
810,2015-07-19,-1.6777204111409105,bitcoin
811,2015-07-20,4.4392204111410365,bitcoin
812,2015-07-21,-2.3025123441522055,bitcoin
813,2015-07-22,1.2327123441522758,bitcoin
814,2015-07-23,-0.5621000000001004,bitcoin
815,2015-07-24,12.83121678833362,bitcoin
816,2015-07-25,-0.05655816300088645,bitcoin
817,2015-07-26,3.315605904162453,bitcoin
818,2015-07-27,0.911035470504828,bitcoin
819,2015-07-28,1.378499999999974,bitcoin
820,2015-07-29,-5.273800911407591,bitcoin
821,2015-07-30,-1.88289908859241,bitcoin
822,2015-07-31,-3.1605408519782827,bitcoin
823,2015-08-01,-2.974659148021715,bitcoin
824,2015-08-02,1.0253000000000156,bitcoin
825,2015-08-03,0.10317077012399523,bitcoin
826,2015-08-04,2.409429229876025,bitcoin
827,2015-08-05,-2.838237634972529,bitcoin
828,2015-08-06,-3.387662365027495,bitcoin
829,2015-08-07,0.49541375728239245,bitcoin
830,2015-08-08,-18.7080853718129,bitcoin
831,2015-08-09,4.537755003856205,bitcoin
832,2015-08-10,-0.760283389325707,bitcoin
833,2015-08-11,6.288600000000031,bitcoin
834,2015-08-12,-2.154200000000003,bitcoin
835,2015-08-13,-4.056781383096222,bitcoin
836,2015-08-14,1.4722813830962878,bitcoin
837,2015-08-15,-4.651867710235763,bitcoin
838,2015-08-16,-2.6604322897642305,bitcoin
839,2015-08-17,-0.752399999999966,bitcoin
840,2015-08-18,-3.986800000000102,bitcoin
841,2015-08-19,-27.116400000000027,bitcoin
842,2015-08-20,8.677700000000016,bitcoin
843,2015-08-21,-2.3054999999999097,bitcoin
844,2015-08-22,-3.183600000000098,bitcoin
845,2015-08-23,-1.9034000000000901,bitcoin
846,2015-08-24,-17.151014936206195,bitcoin
847,2015-08-25,11.23391493620619,bitcoin
848,2015-08-26,3.938300000000197,bitcoin
849,2015-08-27,-2.296200000000084,bitcoin
850,2015-08-28,8.687899999999985,bitcoin
851,2015-08-29,-3.1899999999999977,bitcoin
852,2015-08-30,-0.40109999999998536,bitcoin
853,2015-08-31,2.0108999999999924,bitcoin
854,2015-09-01,-2.9150000000000205,bitcoin
855,2015-09-02,1.479699999999923,bitcoin
856,2015-09-03,-2.076999999999913,bitcoin
857,2015-09-04,3.485100000000017,bitcoin
858,2015-09-05,4.698599999999999,bitcoin
859,2015-09-06,4.37939999999989,bitcoin
860,2015-09-07,1.3741000000000838,bitcoin
861,2015-09-08,3.0557000000000016,bitcoin
862,2015-09-09,-5.613499999999988,bitcoin
863,2015-09-10,0.8310999999999922,bitcoin
864,2015-09-11,1.2244956438865984,bitcoin
865,2015-09-12,-5.0909956438866,bitcoin
866,2015-09-13,-4.4049999999998875,bitcoin
867,2015-09-14,-0.29480000000009454,bitcoin
868,2015-09-15,-0.29820000000000846,bitcoin
869,2015-09-16,-1.4477999999998872,bitcoin
870,2015-09-17,4.281999999999897,bitcoin
871,2015-09-18,-0.3919999999999959,bitcoin
872,2015-09-19,-1.080700000000121,bitcoin
873,2015-09-20,-0.6135999999999058,bitcoin
874,2015-09-21,-4.20689999999999,bitcoin
875,2015-09-22,3.430300000000017,bitcoin
876,2015-09-23,-0.017300000000005866,bitcoin
877,2015-09-24,4.059699999999992,bitcoin
878,2015-09-25,1.0511999999999944,bitcoin
879,2015-09-26,-0.4488000000000909,bitcoin
880,2015-09-27,-1.6931999999999903,bitcoin
881,2015-09-28,6.441800000000086,bitcoin
882,2015-09-29,-2.050299999999993,bitcoin
883,2015-09-30,-1.1799000000000035,bitcoin
884,2015-10-01,1.6895000000000095,bitcoin
885,2015-10-02,-0.47650000000010095,bitcoin
886,2015-10-03,1.712500000000091,bitcoin
887,2015-10-04,-0.31520000000000437,bitcoin
888,2015-10-05,1.6672000000000082,bitcoin
889,2015-10-06,6.120199999999983,bitcoin
890,2015-10-07,-3.2210999999998933,bitcoin
891,2015-10-08,-0.3221000000000913,bitcoin
892,2015-10-09,1.3042999999999836,bitcoin
893,2015-10-10,1.1158000000000072,bitcoin
894,2015-10-11,2.2182999999999993,bitcoin
895,2015-10-12,-1.973099999999988,bitcoin
896,2015-10-13,3.8389999999999986,bitcoin
897,2015-10-14,3.2905000000000086,bitcoin
898,2015-10-15,1.9339530746220817,bitcoin
899,2015-10-16,7.743946925377884,bitcoin
900,2015-10-17,7.991100000000017,bitcoin
901,2015-10-18,-8.13009999999997,bitcoin
902,2015-10-19,1.974899999999991,bitcoin
903,2015-10-20,6.056999999999903,bitcoin
904,2015-10-21,-3.2476999999998952,bitcoin
905,2015-10-22,6.554299999999898,bitcoin
906,2015-10-23,3.815399999999954,bitcoin
907,2015-10-24,5.568200000000104,bitcoin
908,2015-10-25,1.7924000000000433,bitcoin
909,2015-10-26,0.7668999999999642,bitcoin
910,2015-10-27,9.293499999999938,bitcoin
911,2015-10-28,8.827200000000062,bitcoin
912,2015-10-29,10.270700000000033,bitcoin
913,2015-10-30,11.893299999999897,bitcoin
914,2015-10-31,-13.522299999999916,bitcoin
915,2015-11-01,12.718799999999874,bitcoin
916,2015-11-02,25.770700000000147,bitcoin
917,2015-11-03,47.46909999999997,bitcoin
918,2015-11-04,6.121899999999982,bitcoin
919,2015-11-05,-16.88579999999996,bitcoin
920,2015-11-06,-14.646999999999935,bitcoin
921,2015-11-07,14.23399999999981,bitcoin
922,2015-11-08,-15.557999999999765,bitcoin
923,2015-11-09,9.141999999999769,bitcoin
924,2015-11-10,-43.771000000000015,bitcoin
925,2015-11-11,-30.889999999999986,bitcoin
926,2015-11-12,31.972000000000094,bitcoin
927,2015-11-13,-0.58299999999997,bitcoin
928,2015-11-14,-5.871000000000038,bitcoin
929,2015-11-15,-11.016999999999996,bitcoin
930,2015-11-16,10.869000000000028,bitcoin
931,2015-11-17,3.7579999999999814,bitcoin
932,2015-11-18,0.33600000000001273,bitcoin
933,2015-11-19,-9.878999999999905,bitcoin
934,2015-11-20,-4.151000000000124,bitcoin
935,2015-11-21,3.7420000000000186,bitcoin
936,2015-11-22,-1.76400000000001,bitcoin
937,2015-11-23,-0.5659999999998604,bitcoin
938,2015-11-24,-2.8500000000001933,bitcoin
939,2015-11-25,8.189999999999998,bitcoin
940,2015-11-26,28.07600000000008,bitcoin
941,2015-11-27,2.7660000000000196,bitcoin
942,2015-11-28,-2.799000000000035,bitcoin
943,2015-11-29,15.276000000000124,bitcoin
944,2015-11-30,6.776999999999873,bitcoin
945,2015-12-01,-14.815000000000111,bitcoin
946,2015-12-02,-4.6299999999999955,bitcoin
947,2015-12-03,2.1340000000001282,bitcoin
948,2015-12-04,1.8129999999998745,bitcoin
949,2015-12-05,27.8780000000001,bitcoin
950,2015-12-06,3.3659999999999286,bitcoin
951,2015-12-07,0.3440000000001078,bitcoin
952,2015-12-08,18.575000000000102,bitcoin
953,2015-12-09,4.437999999999761,bitcoin
954,2015-12-10,-0.4579999999998563,bitcoin
955,2015-12-11,35.50499999999988,bitcoin
956,2015-12-12,-17.511999999999887,bitcoin
957,2015-12-13,0.9120000000000914,bitcoin
958,2015-12-14,7.461999999999875,bitcoin
959,2015-12-15,21.721999999999923,bitcoin
960,2015-12-16,-11.085000000000036,bitcoin
961,2015-12-17,2.5590000000001396,bitcoin
962,2015-12-18,7.342999999999961,bitcoin
963,2015-12-19,-1.7630000000000905,bitcoin
964,2015-12-20,-20.923999999999978,bitcoin
965,2015-12-21,-3.3199999999998226,bitcoin
966,2015-12-22,-1.5720000000000027,bitcoin
967,2015-12-23,6.583999999999946,bitcoin
968,2015-12-24,12.085999999999956,bitcoin
969,2015-12-25,0.8349999999999227,bitcoin
970,2015-12-26,-38.64999999999992,bitcoin
971,2015-12-27,6.833000000000027,bitcoin
972,2015-12-28,-3.2169999999999845,bitcoin
973,2015-12-29,11.446000000000083,bitcoin
974,2015-12-30,-5.343000000000131,bitcoin
975,2015-12-31,4.328000000000031,bitcoin
976,2016-01-01,3.2879999999998972,bitcoin
977,2016-01-02,-0.10099999999982856,bitcoin
978,2016-01-03,-4.1280000000001,bitcoin
979,2016-01-04,3.335999999999899,bitcoin
980,2016-01-05,-1.418999999999869,bitcoin
981,2016-01-06,-0.7719999999999345,bitcoin
982,2016-01-07,25.09099999999995,bitcoin
983,2016-01-08,-1.7376999999999043,bitcoin
984,2016-01-09,-5.987300000000005,bitcoin
985,2016-01-10,-1.502000000000237,bitcoin
986,2016-01-11,1.1420000000002233,bitcoin
987,2016-01-12,-2.55700000000013,bitcoin
988,2016-01-13,-13.671999999999855,bitcoin
989,2016-01-14,-2.877000000000237,bitcoin
990,2016-01-15,-63.330999999999904,bitcoin
991,2016-01-16,18.90100000000001,bitcoin
992,2016-01-17,1.54300000000012,bitcoin
993,2016-01-18,-1.2239999999999895,bitcoin
994,2016-01-19,-6.117000000000132,bitcoin
995,2016-01-20,39.83300000000003,bitcoin
996,2016-01-21,-11.032999999999788,bitcoin
997,2016-01-22,-30.605000000000132,bitcoin
998,2016-01-23,12.430999999999813,bitcoin
999,2016-01-24,13.41500000000002,bitcoin
1000,2016-01-25,-10.729999999999848,bitcoin
1001,2016-01-26,0.12999999999971124,bitcoin
1002,2016-01-27,2.0350000000001955,bitcoin
1003,2016-01-28,-14.939000000000078,bitcoin
1004,2016-01-29,-0.6399999999999295,bitcoin
1005,2016-01-30,-1.9909999999999854,bitcoin
1006,2016-01-31,-12.569000000000017,bitcoin
1007,2016-02-01,6.689000000000021,bitcoin
1008,2016-02-02,1.8269999999998845,bitcoin
1009,2016-02-03,-4.743999999999858,bitcoin
1010,2016-02-04,20.251999999999896,bitcoin
1011,2016-02-05,-2.6429999999998017,bitcoin
1012,2016-02-06,-10.828000000000202,bitcoin
1013,2016-02-07,0.6120000000003074,bitcoin
1014,2016-02-08,-4.381000000000313,bitcoin
1015,2016-02-09,2.7730000000000814,bitcoin
1016,2016-02-10,5.920000000000016,bitcoin
1017,2016-02-11,-2.771000000000015,bitcoin
1018,2016-02-12,5.662000000000035,bitcoin
1019,2016-02-13,7.704000000000065,bitcoin
1020,2016-02-14,13.720000000000027,bitcoin
1021,2016-02-15,-4.7650000000001,bitcoin
1022,2016-02-16,7.633999999999787,bitcoin
1023,2016-02-17,9.837000000000103,bitcoin
1024,2016-02-18,4.572000000000173,bitcoin
1025,2016-02-19,-2.0450000000000728,bitcoin
1026,2016-02-20,21.742999999999768,bitcoin
1027,2016-02-21,-2.4699999999998568,bitcoin
1028,2016-02-22,-0.8470000000000368,bitcoin
1029,2016-02-23,-17.500999999999806,bitcoin
1030,2016-02-24,2.8850000000000477,bitcoin
1031,2016-02-25,-0.0450000000001296,bitcoin
1032,2016-02-26,3.8870000000000005,bitcoin
1033,2016-02-27,5.110000000000127,bitcoin
1034,2016-02-28,0.6579999999999586,bitcoin
1035,2016-02-29,4.1219999999999,bitcoin
1036,2016-03-01,-5.548000000000002,bitcoin
1037,2016-03-02,-6.885999999999967,bitcoin
1038,2016-03-03,-4.314000000000135,bitcoin
1039,2016-03-04,-10.762999999999863,bitcoin
1040,2016-03-05,-12.166999999999916,bitcoin
1041,2016-03-06,7.670999999999879,bitcoin
1042,2016-03-07,8.828000000000031,bitcoin
1043,2016-03-08,-1.8629999999998859,bitcoin
1044,2016-03-09,0.44199999999995043,bitcoin
1045,2016-03-10,3.973000000000013,bitcoin
1046,2016-03-11,3.0069999999998913,bitcoin
1047,2016-03-12,-8.497999999999877,bitcoin
1048,2016-03-13,1.6939999999997895,bitcoin
1049,2016-03-14,2.0900000000000887,bitcoin
1050,2016-03-15,1.0560000000000969,bitcoin
1051,2016-03-16,0.90300000000002,bitcoin
1052,2016-03-17,1.8559999999999945,bitcoin
1053,2016-03-18,-10.120000000000118,bitcoin
1054,2016-03-19,-1.5410000000000537,bitcoin
1055,2016-03-20,5.1430000000002,bitcoin
1056,2016-03-21,-0.7910000000001105,bitcoin
1057,2016-03-22,5.2690000000000055,bitcoin
1058,2016-03-23,1.7160000000000082,bitcoin
1059,2016-03-24,-3.1930000000000973,bitcoin
1060,2016-03-25,0.8600000000000705,bitcoin
1061,2016-03-26,0.9719999999999231,bitcoin
1062,2016-03-27,8.634000000000071,bitcoin
1063,2016-03-28,-2.5930000000000177,bitcoin
1064,2016-03-29,-7.2089999999998895,bitcoin
1065,2016-03-30,-2.9500000000001023,bitcoin
1066,2016-03-31,2.7690000000000055,bitcoin
1067,2016-04-01,1.3880000000000337,bitcoin
1068,2016-04-02,2.9160000000000537,bitcoin
1069,2016-04-03,-1.4849999999999568,bitcoin
1070,2016-04-04,1.2519999999998959,bitcoin
1071,2016-04-05,3.2139999999999986,bitcoin
1072,2016-04-06,-0.9950000000000045,bitcoin
1073,2016-04-07,-0.5799999999999841,bitcoin
1074,2016-04-08,-2.6019999999999186,bitcoin
1075,2016-04-09,-2.3290000000001214,bitcoin
1076,2016-04-10,4.9879999999999995,bitcoin
1077,2016-04-11,1.4510000000001355,bitcoin
1078,2016-04-12,3.5969999999998663,bitcoin
1079,2016-04-13,-1.9119999999999209,bitcoin
1080,2016-04-14,0.6629999999999541,bitcoin
1081,2016-04-15,5.033999999999992,bitcoin
1082,2016-04-16,0.9749999999999659,bitcoin
1083,2016-04-17,-2.9139999999999873,bitcoin
1084,2016-04-18,0.47899999999981446,bitcoin
1085,2016-04-19,7.864000000000203,bitcoin
1086,2016-04-20,5.545999999999992,bitcoin
1087,2016-04-21,9.1670000000002,bitcoin
1088,2016-04-22,-3.595000000000198,bitcoin
1089,2016-04-23,4.329999999999984,bitcoin
1090,2016-04-24,8.104999999999905,bitcoin
1091,2016-04-25,0.5430000000000064,bitcoin
1092,2016-04-26,7.389999999999986,bitcoin
1093,2016-04-27,-23.066999999999894,bitcoin
1094,2016-04-28,4.591999999999928,bitcoin
1095,2016-04-29,7.185000000000173,bitcoin
1096,2016-04-30,-8.663000000000181,bitcoin
1097,2016-05-01,4.689000000000078,bitcoin
1098,2016-05-02,-8.103999999999985,bitcoin
1099,2016-05-03,5.812000000000012,bitcoin
1100,2016-05-04,-3.180999999999983,bitcoin
1101,2016-05-05,1.8029999999998836,bitcoin
1102,2016-05-06,12.698000000000206,bitcoin
1103,2016-05-07,-2.3720000000002983,bitcoin
1104,2016-05-08,0.03500000000019554,bitcoin
1105,2016-05-09,2.4640000000000555,bitcoin
1106,2016-05-10,-11.421000000000163,bitcoin
1107,2016-05-11,1.8530000000000655,bitcoin
1108,2016-05-12,2.5520000000001346,bitcoin
1109,2016-05-13,1.2760000000000105,bitcoin
1110,2016-05-14,-0.5040000000000191,bitcoin
1111,2016-05-15,2.3339999999998895,bitcoin
1112,2016-05-16,-2.944000000000017,bitcoin
1113,2016-05-17,-2.470999999999947,bitcoin
1114,2016-05-18,0.9490000000000691,bitcoin
1115,2016-05-19,-12.832000000000278,bitcoin
1116,2016-05-20,1.34900000000016,bitcoin
1117,2016-05-21,1.2589999999999009,bitcoin
1118,2016-05-22,-4.471999999999753,bitcoin
1119,2016-05-23,4.499999999999886,bitcoin
1120,2016-05-24,2.593999999999994,bitcoin
1121,2016-05-25,3.2859999999998877,bitcoin
1122,2016-05-26,4.677000000000135,bitcoin
1123,2016-05-27,20.132000000000062,bitcoin
1124,2016-05-28,54.68099999999987,bitcoin
1125,2016-05-29,-3.9209999999999354,bitcoin
1126,2016-05-30,9.600000000000136,bitcoin
1127,2016-05-31,-2.8170000000000073,bitcoin
1128,2016-06-01,7.76099999999974,bitcoin
1129,2016-06-02,-0.33599999999989905,bitcoin
1130,2016-06-03,31.612999999999943,bitcoin
1131,2016-06-04,3.0809999999999036,bitcoin
1132,2016-06-05,0.9496747207707585,bitcoin
1133,2016-06-06,11.08732527922939,bitcoin
1134,2016-06-07,-7.652305730064086,bitcoin
1135,2016-06-08,5.228305730063994,bitcoin
1136,2016-06-09,-5.531999999999925,bitcoin
1137,2016-06-10,1.620647880140723,bitcoin
1138,2016-06-11,18.518914113377264,bitcoin
1139,2016-06-12,73.96571650153498,bitcoin
1140,2016-06-13,32.57957367605525,bitcoin
1141,2016-06-14,-18.359720606346173,bitcoin
1142,2016-06-15,7.294868435237845,bitcoin
1143,2016-06-16,72.23599999999999,bitcoin
1144,2016-06-17,-16.043999999999983,bitcoin
1145,2016-06-18,7.380601258062825,bitcoin
1146,2016-06-19,7.2463987419372415,bitcoin
1147,2016-06-20,-29.884264196433037,bitcoin
1148,2016-06-21,-69.1652064481325,bitcoin
1149,2016-06-22,-73.10152935543442,bitcoin
1150,2016-06-23,31.311256364615815,bitcoin
1151,2016-06-24,38.210348794687775,bitcoin
1152,2016-06-25,4.640092696506031,bitcoin
1153,2016-06-26,-36.750697855809676,bitcoin
1154,2016-06-27,18.993999999999915,bitcoin
1155,2016-06-28,-1.4570000000001073,bitcoin
1156,2016-06-29,-9.405999999999722,bitcoin
1157,2016-06-30,34.178999999999746,bitcoin
1158,2016-07-01,6.094000000000165,bitcoin
1159,2016-07-02,15.337000000000216,bitcoin
1160,2016-07-03,-28.301899656606906,bitcoin
1161,2016-07-04,13.9554713360709,bitcoin
1162,2016-07-05,-11.17005365611874,bitcoin
1163,2016-07-06,8.388481976654703,bitcoin
1164,2016-07-07,-37.29899999999998,bitcoin
1165,2016-07-08,27.124506272112853,bitcoin
1166,2016-07-09,-11.873993772714357,bitcoin
1167,2016-07-10,-3.549512499398361,bitcoin
1168,2016-07-11,-1.2510000000002037,bitcoin
1169,2016-07-12,21.878000000000043,bitcoin
1170,2016-07-13,-12.798000000000002,bitcoin
