Date,Price(USD),Currency
2021-11-04,63130.94235171542,bitcoin
2021-11-05,61601.74357204975,bitcoin
2021-11-06,61247.38494217787,bitcoin
2021-11-07,61661.35866372036,bitcoin
2021-11-08,63153.230193019495,bitcoin
2021-11-09,67617.0155448617,bitcoin
2021-11-10,67145.37493537061,bitcoin
2021-11-11,65061.05440696283,bitcoin
2021-11-12,65005.64515956679,bitcoin
2021-11-13,64432.04794734522,bitcoin
2021-11-14,64660.33535267343,bitcoin
2021-11-15,65648.97779110243,bitcoin
2021-11-16,63933.835442599324,bitcoin
2021-11-17,60448.56251258625,bitcoin
2021-11-18,60603.65586738653,bitcoin
2021-11-19,56987.32233855049,bitcoin
2021-11-20,58459.25551667463,bitcoin
2021-11-21,60082.91166841709,bitcoin
2021-11-22,59139.779279527174,bitcoin
2021-11-23,56386.856853152145,bitcoin
2021-11-24,57748.79317378856,bitcoin
2021-11-25,57198.18384629529,bitcoin
2021-11-26,58897.84698299794,bitcoin
2021-11-27,53827.792865034724,bitcoin
2021-11-28,54533.40388242691,bitcoin
2021-11-29,57237.66113709043,bitcoin
2021-11-30,57848.77353712989,bitcoin
2021-12-01,57011.28047424234,bitcoin
2021-12-02,57169.37199381056,bitcoin
2021-12-03,56508.26805402271,bitcoin
2021-12-04,53785.96717237922,bitcoin
2021-12-05,49161.99070957517,bitcoin
2021-12-06,49268.46989053938,bitcoin
2021-12-07,50461.57683653979,bitcoin
2021-12-08,50647.66340635755,bitcoin
2021-12-09,50530.4580645934,bitcoin
2021-12-10,47885.871989417064,bitcoin
2021-12-11,47303.56415217411,bitcoin
2021-12-12,49242.302324071476,bitcoin
2021-12-13,50051.078348674855,bitcoin
2021-12-14,46696.30469946678,bitcoin
2021-12-15,48410.564656309325,bitcoin
2021-12-16,48936.86258244155,bitcoin
2021-12-17,47694.530502251764,bitcoin
2021-12-18,46328.6963654447,bitcoin
2021-12-19,46970.057050727024,bitcoin
2021-12-20,46807.04861642627,bitcoin
2021-12-21,47117.008204210455,bitcoin
2021-12-22,49145.21725849885,bitcoin
2021-12-23,48755.89564404483,bitcoin
2021-12-24,50900.61494951601,bitcoin
2021-12-25,50888.72103678683,bitcoin
2021-12-26,50663.48710213215,bitcoin
2021-12-27,50852.860259540656,bitcoin
2021-12-28,50774.067814743,bitcoin
2021-12-29,47725.14804631933,bitcoin
2021-12-30,46506.99464767938,bitcoin
2021-12-31,47191.86838983951,bitcoin
2022-01-01,46319.65108805251,bitcoin
2022-01-02,47816.07767640849,bitcoin
2022-01-03,47387.212167697246,bitcoin
2022-01-04,46531.140860530526,bitcoin
2022-01-05,45938.02427172366,bitcoin
2022-01-06,43647.147508068054,bitcoin
2022-01-07,43216.45867693359,bitcoin
2022-01-08,41527.197042644846,bitcoin
2022-01-09,41756.66232397826,bitcoin
2022-01-10,41862.3609856517,bitcoin
2022-01-11,41869.85905559219,bitcoin
2022-01-12,42777.211020482355,bitcoin
2022-01-13,43981.87732717414,bitcoin
2022-01-14,42608.41001195019,bitcoin
2022-01-15,43120.85451108056,bitcoin
2022-01-16,43226.65026980921,bitcoin
2022-01-17,43119.79214308028,bitcoin
2022-01-18,42298.341116872325,bitcoin
2022-01-19,42395.45879157343,bitcoin
2022-01-20,41749.55143098559,bitcoin
2022-01-21,40707.6824143097,bitcoin
2022-01-22,36508.799789830824,bitcoin
2022-01-23,35180.435462830384,bitcoin
2022-01-24,36306.409440464704,bitcoin
2022-01-25,36774.00714224005,bitcoin
2022-01-26,36988.928510667356,bitcoin
2022-01-27,36870.440166930995,bitcoin
2022-01-28,37276.839558174994,bitcoin
2022-01-28,37191.233411896384,bitcoin
2022-01-29,37852.57902803263,bitcoin
2022-01-30,38232.17873217708,bitcoin
2022-01-31,37818.61120514999,bitcoin
