Date,Price(USD),Currency
2019-01-14 00:00:00.000,3495.832311307438,bitcoin
2019-01-15 00:00:00.000,3648.04828565649,bitcoin
2019-01-16 00:00:00.000,3567.801243199206,bitcoin
2019-01-17 00:00:00.000,3597.6473233295915,bitcoin
2019-01-18 00:00:00.000,3620.9812811457246,bitcoin
2019-01-19 00:00:00.000,3597.7932517701506,bitcoin
2019-01-20 00:00:00.000,3674.587270857304,bitcoin
2019-01-21 00:00:00.000,3539.167531041029,bitcoin
2019-01-22 00:00:00.000,3531.004182799933,bitcoin
2019-01-23 00:00:00.000,3571.2669080928695,bitcoin
2019-01-24 00:00:00.000,3555.7000025226243,bitcoin
2019-01-25 00:00:00.000,3565.6420046170365,bitcoin
2019-01-26 00:00:00.000,3564.822417111422,bitcoin
2019-01-27 00:00:00.000,3563.614563419144,bitcoin
2019-01-28 00:00:00.000,3553.121681129778,bitcoin
2019-01-29 00:00:00.000,3432.215668301249,bitcoin
2019-01-30 00:00:00.000,3413.3754832497975,bitcoin
2019-01-31 00:00:00.000,3457.8826491759864,bitcoin
2019-02-01 00:00:00.000,3431.943637864456,bitcoin
2019-02-02 00:00:00.000,3464.490147562154,bitcoin
2019-02-03 00:00:00.000,3486.581616258029,bitcoin
2019-02-04 00:00:00.000,3454.025843825187,bitcoin
2019-02-05 00:00:00.000,3464.003508861087,bitcoin
2019-02-06 00:00:00.000,3469.8946770792636,bitcoin
2019-02-07 00:00:00.000,3405.836861256719,bitcoin
2019-02-08 00:00:00.000,3394.0146529587223,bitcoin
2019-02-09 00:00:00.000,3664.2821026589836,bitcoin
2019-02-10 00:00:00.000,3667.4082642899566,bitcoin
2019-02-11 00:00:00.000,3675.6916291247258,bitcoin
2019-02-12 00:00:00.000,3631.444539729949,bitcoin
2019-02-13 00:00:00.000,3633.9650467461183,bitcoin
2019-02-14 00:00:00.000,3610.0622730634022,bitcoin
2019-02-15 00:00:00.000,3589.661829626318,bitcoin
2019-02-16 00:00:00.000,3601.2291913968643,bitcoin
2019-02-17 00:00:00.000,3622.5916530750715,bitcoin
2019-02-18 00:00:00.000,3665.075530800723,bitcoin
2019-02-19 00:00:00.000,3886.5202004751386,bitcoin
2019-02-20 00:00:00.000,3915.0099712770552,bitcoin
2019-02-21 00:00:00.000,3976.808906528991,bitcoin
2019-02-22 00:00:00.000,3934.813593894817,bitcoin
2019-02-23 00:00:00.000,3973.6413227746357,bitcoin
2019-02-24 00:00:00.000,4115.3379267876635,bitcoin
2019-02-25 00:00:00.000,3742.868946700387,bitcoin
2019-02-26 00:00:00.000,3824.683504217102,bitcoin
2019-02-27 00:00:00.000,3809.209774682024,bitcoin
2019-02-28 00:00:00.000,3813.377891881294,bitcoin
2019-03-01 00:00:00.000,3815.6076075249844,bitcoin
2019-03-02 00:00:00.000,3815.753939922755,bitcoin
2019-03-03 00:00:00.000,3819.645730582585,bitcoin
2019-03-04 00:00:00.000,3806.9542737979564,bitcoin
2019-03-05 00:00:00.000,3712.812457297799,bitcoin
2019-03-06 00:00:00.000,3852.461665785486,bitcoin
2019-03-07 00:00:00.000,3860.510762380684,bitcoin
2019-03-08 00:00:00.000,3871.637247965991,bitcoin
2019-03-09 00:00:00.000,3861.879307396147,bitcoin
2019-03-10 00:00:00.000,3941.600873271771,bitcoin
2019-03-11 00:00:00.000,3923.559788806432,bitcoin
2019-03-12 00:00:00.000,3860.3592300287123,bitcoin
2019-03-13 00:00:00.000,3876.480852754649,bitcoin
2019-03-14 00:00:00.000,3865.817782663389,bitcoin
2019-03-15 00:00:00.000,3876.6987080329527,bitcoin
2019-03-16 00:00:00.000,3925.460579704576,bitcoin
2019-03-17 00:00:00.000,4007.709463818873,bitcoin
2019-03-18 00:00:00.000,3980.9901047320204,bitcoin
2019-03-19 00:00:00.000,3986.7068940461468,bitcoin
2019-03-20 00:00:00.000,4013.5769693454813,bitcoin
2019-03-21 00:00:00.000,4045.57263350974,bitcoin
2019-03-22 00:00:00.000,3983.317781297362,bitcoin
2019-03-23 00:00:00.000,3989.1584912154526,bitcoin
2019-03-24 00:00:00.000,4008.945386314754,bitcoin
2019-03-25 00:00:00.000,3993.394900459549,bitcoin
2019-03-26 00:00:00.000,3927.577296521434,bitcoin
2019-03-27 00:00:00.000,3938.659743156943,bitcoin
2019-03-28 00:00:00.000,4036.1609179207603,bitcoin
2019-03-29 00:00:00.000,4028.3913011796208,bitcoin
2019-03-30 00:00:00.000,4103.322859513963,bitcoin
2019-03-31 00:00:00.000,4103.856421333923,bitcoin
2019-04-01 00:00:00.000,4103.521738549332,bitcoin
2019-04-02 00:00:00.000,4146.321927706636,bitcoin
2019-04-03 00:00:00.000,4862.230427766917,bitcoin
2019-04-04 00:00:00.000,4955.831824018296,bitcoin
2019-04-05 00:00:00.000,4899.021553783287,bitcoin
2019-04-06 00:00:00.000,5014.955826888765,bitcoin
2019-04-07 00:00:00.000,5041.869075888309,bitcoin
2019-04-08 00:00:00.000,5176.97788362072,bitcoin
2019-04-09 00:00:00.000,5266.89477647303,bitcoin
2019-04-10 00:00:00.000,5172.1752647597095,bitcoin
2019-04-11 00:00:00.000,5308.905683164441,bitcoin
2019-04-12 00:00:00.000,5047.79316241402,bitcoin
2019-04-13 00:00:00.000,5082.46515242293,bitcoin
2019-04-14 00:00:00.000,5072.987191337883,bitcoin
2019-04-15 00:00:00.000,5149.314492798127,bitcoin
2019-04-16 00:00:00.000,5039.881017404402,bitcoin
2019-04-17 00:00:00.000,5213.598376962082,bitcoin
2019-04-18 00:00:00.000,5218.957150384528,bitcoin
2019-04-19 00:00:00.000,5274.767013336503,bitcoin
2019-04-20 00:00:00.000,5280.354444383007,bitcoin
2019-04-21 00:00:00.000,5307.689183437135,bitcoin
2019-04-22 00:00:00.000,5311.164840299274,bitcoin
2019-04-23 00:00:00.000,5380.935789575588,bitcoin
2019-04-24 00:00:00.000,5557.9257276108365,bitcoin
2019-04-25 00:00:00.000,5452.101753394462,bitcoin
2019-04-26 00:00:00.000,5203.088598730703,bitcoin
2019-04-27 00:00:00.000,5295.847320048228,bitcoin
2019-04-28 00:00:00.000,5256.977802474059,bitcoin
2019-04-29 00:00:00.000,5257.803249232503,bitcoin
2019-04-30 00:00:00.000,5199.755008563461,bitcoin
2019-05-01 00:00:00.000,5292.803974562054,bitcoin
2019-05-02 00:00:00.000,5354.5868001739655,bitcoin
2019-05-03 00:00:00.000,5450.706620486424,bitcoin
2019-05-04 00:00:00.000,5731.493099606555,bitcoin
2019-05-05 00:00:00.000,5803.943309048437,bitcoin
2019-05-06 00:00:00.000,5749.323780460327,bitcoin
2019-05-07 00:00:00.000,5715.7571359661015,bitcoin
2019-05-08 00:00:00.000,5841.053771273751,bitcoin
2019-05-09 00:00:00.000,5957.856732858399,bitcoin
2019-05-10 00:00:00.000,6168.268996398258,bitcoin
2019-05-11 00:00:00.000,6370.233758607852,bitcoin
2019-05-12 00:00:00.000,7258.261280655222,bitcoin
2019-05-13 00:00:00.000,6953.75138858638,bitcoin
2019-05-14 00:00:00.000,7805.98164948938,bitcoin
2019-05-15 00:00:00.000,7990.055553534356,bitcoin
2019-05-16 00:00:00.000,8192.223138952013,bitcoin
2019-05-17 00:00:00.000,7875.913199526066,bitcoin
2019-05-18 00:00:00.000,7343.371457162994,bitcoin
2019-05-19 00:00:00.000,7300.655158341227,bitcoin
2019-05-20 00:00:00.000,8168.730689783752,bitcoin
2019-05-21 00:00:00.000,7976.851712899625,bitcoin
2019-05-22 00:00:00.000,7958.365526075088,bitcoin
2019-05-23 00:00:00.000,7665.79685383355,bitcoin
2019-05-24 00:00:00.000,7861.812792465447,bitcoin
2019-05-25 00:00:00.000,7977.244882467973,bitcoin
2019-05-26 00:00:00.000,8037.627431860584,bitcoin
2019-05-27 00:00:00.000,8631.080577844017,bitcoin
2019-05-28 00:00:00.000,8816.03391493351,bitcoin
2019-05-29 00:00:00.000,8726.978110456395,bitcoin
2019-05-30 00:00:00.000,8650.677405968292,bitcoin
2019-05-31 00:00:00.000,8310.891063057417,bitcoin
2019-06-01 00:00:00.000,8575.646353354166,bitcoin
2019-06-02 00:00:00.000,8554.261728092017,bitcoin
2019-06-03 00:00:00.000,8743.705469134235,bitcoin
2019-06-04 00:00:00.000,8173.632761796738,bitcoin
2019-06-05 00:00:00.000,7683.636261419786,bitcoin
2019-06-06 00:00:00.000,7812.44885473215,bitcoin
2019-06-07 00:00:00.000,7821.123897094859,bitcoin
2019-06-08 00:00:00.000,8036.108159122215,bitcoin
2019-06-09 00:00:00.000,7942.539284064289,bitcoin
2019-06-10 00:00:00.000,7668.029627860183,bitcoin
2019-06-11 00:00:00.000,8002.729982894047,bitcoin
2019-06-12 00:00:00.000,7897.975476598364,bitcoin
2019-06-13 00:00:00.000,8145.05909812096,bitcoin
2019-06-14 00:00:00.000,8227.625725590904,bitcoin
2019-06-15 00:00:00.000,8671.505388660793,bitcoin
2019-06-16 00:00:00.000,8818.609506932296,bitcoin
2019-06-17 00:00:00.000,8978.77258780693,bitcoin
2019-06-18 00:00:00.000,9312.868294808708,bitcoin
2019-06-19 00:00:00.000,9094.021746079217,bitcoin
2019-06-20 00:00:00.000,9285.928674251472,bitcoin
2019-06-21 00:00:00.000,9548.31456526146,bitcoin
2019-06-22 00:00:00.000,10118.359455626854,bitcoin
2019-06-23 00:00:00.000,10704.922148115673,bitcoin
2019-06-24 00:00:00.000,10846.12509964766,bitcoin
2019-06-25 00:00:00.000,11045.550419814825,bitcoin
2019-06-26 00:00:00.000,11808.419904075861,bitcoin
2019-06-27 00:00:00.000,12996.124342788677,bitcoin
2019-06-28 00:00:00.000,11178.682998186501,bitcoin
2019-06-29 00:00:00.000,12352.19686591269,bitcoin
2019-06-30 00:00:00.000,11972.555667220913,bitcoin
2019-07-01 00:00:00.000,10888.097181679726,bitcoin
2019-07-02 00:00:00.000,10639.046292232071,bitcoin
2019-07-03 00:00:00.000,10822.764178376405,bitcoin
2019-07-04 00:00:00.000,11975.637393818817,bitcoin
2019-07-05 00:00:00.000,11229.60561912491,bitcoin
2019-07-06 00:00:00.000,10987.248856214646,bitcoin
2019-07-07 00:00:00.000,11279.476377672418,bitcoin
2019-07-08 00:00:00.000,11436.430746923896,bitcoin
2019-07-09 00:00:00.000,12260.28269787262,bitcoin
2019-07-10 00:00:00.000,12544.167261709219,bitcoin
2019-07-11 00:00:00.000,12166.398288868606,bitcoin
2019-07-12 00:00:00.000,11385.060490564521,bitcoin
2019-07-13 00:00:00.000,11804.562793905448,bitcoin
2019-07-14 00:00:00.000,11418.511855491488,bitcoin
2019-07-15 00:00:00.000,10285.461109066944,bitcoin
2019-07-16 00:00:00.000,10911.345158309634,bitcoin
2019-07-17 00:00:00.000,9538.827124243868,bitcoin
2019-07-18 00:00:00.000,9657.303101319074,bitcoin
2019-07-19 00:00:00.000,10636.155728360647,bitcoin
2019-07-20 00:00:00.000,10536.565849576118,bitcoin
2019-07-21 00:00:00.000,10774.281137633849,bitcoin
2019-07-22 00:00:00.000,10607.463560702123,bitcoin
2019-07-23 00:00:00.000,10343.318139598357,bitcoin
2019-07-24 00:00:00.000,9936.380762347033,bitcoin
2019-07-25 00:00:00.000,9799.306312967936,bitcoin
2019-07-26 00:00:00.000,9878.23193291115,bitcoin
2019-07-27 00:00:00.000,9845.999447078504,bitcoin
2019-07-28 00:00:00.000,9447.678401413306,bitcoin
2019-07-29 00:00:00.000,9534.755426833233,bitcoin
2019-07-30 00:00:00.000,9510.593552181648,bitcoin
2019-07-31 00:00:00.000,9568.437452164315,bitcoin
2019-08-01 00:00:00.000,10062.996285663326,bitcoin
2019-08-02 00:00:00.000,10361.312000080692,bitcoin
2019-08-03 00:00:00.000,10529.171907427639,bitcoin
2019-08-04 00:00:00.000,10791.200523159,bitcoin
2019-08-05 00:00:00.000,10951.593834840049,bitcoin
2019-08-06 00:00:00.000,11818.525531066103,bitcoin
2019-08-07 00:00:00.000,11510.164154730011,bitcoin
2019-08-08 00:00:00.000,11970.657556451994,bitcoin
2019-08-09 00:00:00.000,12024.331570998236,bitcoin
2019-08-10 00:00:00.000,11852.561606995518,bitcoin
2019-08-11 00:00:00.000,11327.842642233223,bitcoin
2019-08-12 00:00:00.000,11549.998354322472,bitcoin
2019-08-13 00:00:00.000,11381.241355678554,bitcoin
2019-08-14 00:00:00.000,10903.6549918801,bitcoin
2019-08-15 00:00:00.000,10016.217389275296,bitcoin
2019-08-16 00:00:00.000,10295.87714290961,bitcoin
2019-08-17 00:00:00.000,10324.993597415598,bitcoin
2019-08-18 00:00:00.000,10224.218706633936,bitcoin
2019-08-19 00:00:00.000,10309.872435928555,bitcoin
2019-08-20 00:00:00.000,10895.97184442924,bitcoin
2019-08-21 00:00:00.000,10743.789313302059,bitcoin
2019-08-22 00:00:00.000,10124.058214168905,bitcoin
2019-08-23 00:00:00.000,10127.78985767835,bitcoin
2019-08-24 00:00:00.000,10385.509090033882,bitcoin
2019-08-25 00:00:00.000,10145.01247970698,bitcoin
2019-08-26 00:00:00.000,10090.061576030994,bitcoin
2019-08-27 00:00:00.000,10334.911854471331,bitcoin
2019-08-28 00:00:00.000,10167.889390020262,bitcoin
2019-08-29 00:00:00.000,9753.48704889705,bitcoin
2019-08-30 00:00:00.000,9485.141423780755,bitcoin
2019-08-31 00:00:00.000,9588.98750205815,bitcoin
2019-09-01 00:00:00.000,9607.289264302583,bitcoin
2019-09-02 00:00:00.000,9729.266231867814,bitcoin
2019-09-03 00:00:00.000,10323.022660378076,bitcoin
2019-09-04 00:00:00.000,10620.165189356907,bitcoin
2019-09-05 00:00:00.000,10573.515179027892,bitcoin
2019-09-06 00:00:00.000,10570.249940786205,bitcoin
2019-09-07 00:00:00.000,10350.748325717243,bitcoin
2019-09-08 00:00:00.000,10461.547731202416,bitcoin
2019-09-09 00:00:00.000,10404.333900445994,bitcoin
2019-09-10 00:00:00.000,10321.931613525778,bitcoin
2019-09-11 00:00:00.000,10121.102297214318,bitcoin
2019-09-12 00:00:00.000,10150.71002363705,bitcoin
2019-09-13 00:00:00.000,10401.319919342226,bitcoin
2019-09-14 00:00:00.000,10355.626898620032,bitcoin
2019-09-15 00:00:00.000,10349.551958231765,bitcoin
2019-09-16 00:00:00.000,10305.675020156998,bitcoin
2019-09-17 00:00:00.000,10268.421696882157,bitcoin
2019-09-18 00:00:00.000,10203.071046816189,bitcoin
2019-09-19 00:00:00.000,10158.854517376085,bitcoin
2019-09-20 00:00:00.000,10253.232374680329,bitcoin
2019-09-21 00:00:00.000,10178.442572698175,bitcoin
2019-09-22 00:00:00.000,9997.199887816778,bitcoin
2019-09-23 00:00:00.000,10041.304200624943,bitcoin
2019-09-24 00:00:00.000,9699.504938095957,bitcoin
2019-09-25 00:00:00.000,8702.713528026236,bitcoin
2019-09-26 00:00:00.000,8446.244115548528,bitcoin
2019-09-27 00:00:00.000,8098.80982048931,bitcoin
2019-09-28 00:00:00.000,8183.482347567026,bitcoin
2019-09-29 00:00:00.000,8225.11037185192,bitcoin
2019-09-30 00:00:00.000,8064.380983385267,bitcoin
2019-10-01 00:00:00.000,8271.290855465355,bitcoin
2019-10-02 00:00:00.000,8366.503905663569,bitcoin
2019-10-03 00:00:00.000,8350.132163242944,bitcoin
2019-10-04 00:00:00.000,8176.354679406582,bitcoin
2019-10-05 00:00:00.000,8156.519553840962,bitcoin
2019-10-06 00:00:00.000,8140.242484268429,bitcoin
2019-10-07 00:00:00.000,7890.234349864658,bitcoin
2019-10-08 00:00:00.000,8182.251593084191,bitcoin
2019-10-09 00:00:00.000,8180.69113018462,bitcoin
2019-10-10 00:00:00.000,8573.060086448735,bitcoin
2019-10-11 00:00:00.000,8561.51932921772,bitcoin
2019-10-12 00:00:00.000,8277.848351085042,bitcoin
2019-10-13 00:00:00.000,8308.470967433434,bitcoin
2019-10-14 00:00:00.000,8289.497236618896,bitcoin
2019-10-15 00:00:00.000,8347.350350085451,bitcoin
2019-10-16 00:00:00.000,8175.8631121051185,bitcoin
2019-10-17 00:00:00.000,8010.3021797941665,bitcoin
2019-10-18 00:00:00.000,8079.931459479744,bitcoin
2019-10-19 00:00:00.000,7957.314093995798,bitcoin
2019-10-20 00:00:00.000,7949.802268609832,bitcoin
2019-10-21 00:00:00.000,8208.362621758712,bitcoin
2019-10-22 00:00:00.000,8220.91853113097,bitcoin
2019-10-23 00:00:00.000,8045.294246807262,bitcoin
2019-10-24 00:00:00.000,7468.5325324369,bitcoin
2019-10-25 00:00:00.000,7433.915345679171,bitcoin
2019-10-26 00:00:00.000,8652.030029867461,bitcoin
2019-10-27 00:00:00.000,9217.236031536286,bitcoin
2019-10-28 00:00:00.000,9502.020114436129,bitcoin
2019-10-29 00:00:00.000,9239.897283779665,bitcoin
2019-10-30 00:00:00.000,9407.163351459427,bitcoin
2019-10-31 00:00:00.000,9171.874474054188,bitcoin
2019-11-01 00:00:00.000,9151.824594459767,bitcoin
2019-11-02 00:00:00.000,9233.413801605904,bitcoin
2019-11-03 00:00:00.000,9302.83461784109,bitcoin
2019-11-04 00:00:00.000,9204.286350451268,bitcoin
2019-11-05 00:00:00.000,9378.953914330921,bitcoin
2019-11-06 00:00:00.000,9300.373963047077,bitcoin
2019-11-07 00:00:00.000,9340.048651574896,bitcoin
2019-11-08 00:00:00.000,9221.073784983802,bitcoin
2019-11-09 00:00:00.000,8795.896069400225,bitcoin
2019-11-10 00:00:00.000,8809.78367388588,bitcoin
2019-11-11 00:00:00.000,9043.673292397065,bitcoin
2019-11-12 00:00:00.000,8729.917418490728,bitcoin
2019-11-13 00:00:00.000,8806.751998954014,bitcoin
2019-11-14 00:00:00.000,8770.78082523136,bitcoin
2019-11-15 00:00:00.000,8652.025288272329,bitcoin
2019-11-16 00:00:00.000,8480.435541874604,bitcoin
2019-11-17 00:00:00.000,8496.376959145864,bitcoin
2019-11-18 00:00:00.000,8508.499434051764,bitcoin
2019-11-19 00:00:00.000,8202.834446107912,bitcoin
2019-11-20 00:00:00.000,8138.831605359057,bitcoin
2019-11-21 00:00:00.000,8095.865638011639,bitcoin
2019-11-22 00:00:00.000,7632.494765498649,bitcoin
2019-11-23 00:00:00.000,7293.013949172297,bitcoin
2019-11-24 00:00:00.000,7309.689243566324,bitcoin
2019-11-25 00:00:00.000,6935.73862740252,bitcoin
2019-11-26 00:00:00.000,7118.264883393205,bitcoin
2019-11-27 00:00:00.000,7157.684731054473,bitcoin
2019-11-28 00:00:00.000,7483.754192176799,bitcoin
2019-11-29 00:00:00.000,7438.621769308849,bitcoin
2019-11-30 00:00:00.000,7720.865011260837,bitcoin
2019-12-01 00:00:00.000,7556.397585815771,bitcoin
2019-12-02 00:00:00.000,7405.808478752477,bitcoin
2019-12-03 00:00:00.000,7308.982444423794,bitcoin
2019-12-04 00:00:00.000,7286.080951511441,bitcoin
2019-12-05 00:00:00.000,7209.971417454778,bitcoin
2019-12-06 00:00:00.000,7373.782498577651,bitcoin
2019-12-07 00:00:00.000,7530.922830404948,bitcoin
2019-12-08 00:00:00.000,7493.545154556748,bitcoin
2019-12-09 00:00:00.000,7508.315669139108,bitcoin
2019-12-10 00:00:00.000,7347.036951245358,bitcoin
2019-12-11 00:00:00.000,7233.950487171398,bitcoin
2019-12-12 00:00:00.000,7197.426825880834,bitcoin
2019-12-13 00:00:00.000,7200.7070180298015,bitcoin
2019-12-14 00:00:00.000,7247.350277010915,bitcoin
2019-12-15 00:00:00.000,7081.740255265727,bitcoin
2019-12-16 00:00:00.000,7108.563021778046,bitcoin
2019-12-17 00:00:00.000,6901.036915336086,bitcoin
2019-12-18 00:00:00.000,6627.162514553135,bitcoin
2019-12-19 00:00:00.000,7274.768503792503,bitcoin
2019-12-20 00:00:00.000,7152.558691632884,bitcoin
2019-12-21 00:00:00.000,7185.439179630756,bitcoin
2019-12-22 00:00:00.000,7141.554857046259,bitcoin
2019-12-23 00:00:00.000,7488.196174601466,bitcoin
2019-12-24 00:00:00.000,7335.207616177015,bitcoin
2019-12-25 00:00:00.000,7266.60819662888,bitcoin
2019-12-26 00:00:00.000,7204.1848756885975,bitcoin
2019-12-27 00:00:00.000,7208.489307892152,bitcoin
2019-12-28 00:00:00.000,7247.62371236525,bitcoin
2019-12-29 00:00:00.000,7307.887522683333,bitcoin
2019-12-30 00:00:00.000,7394.029285530991,bitcoin
2019-12-31 00:00:00.000,7240.4289122518185,bitcoin
2020-01-01 00:00:00.000,7195.153895430029,bitcoin
2020-01-02 00:00:00.000,7193.7546679601,bitcoin
2020-01-03 00:00:00.000,6963.853353983485,bitcoin
2020-01-04 00:00:00.000,7300.34693530511,bitcoin
2020-01-05 00:00:00.000,7351.377053166627,bitcoin
2020-01-06 00:00:00.000,7349.972248050628,bitcoin
2020-01-07 00:00:00.000,7734.675515785289,bitcoin
2020-01-08 00:00:00.000,8147.415237636371,bitcoin
2020-01-09 00:00:00.000,8045.789124592971,bitcoin
2020-01-10 00:00:00.000,7832.795643840387,bitcoin
2020-01-11 00:00:00.000,8180.513169803805,bitcoin
2020-01-12 00:00:00.000,8012.085781814529,bitcoin
2020-01-13 00:00:00.000,8171.401185320944,bitcoin
2020-01-14 00:00:00.000,8110.647964503772,bitcoin
2020-01-15 00:00:00.000,8801.871213137745,bitcoin
2020-01-16 00:00:00.000,8820.85010599613,bitcoin
2020-01-17 00:00:00.000,8720.91950137424,bitcoin
2020-01-18 00:00:00.000,8902.568995225329,bitcoin
2020-01-19 00:00:00.000,8906.902675151074,bitcoin
2020-01-20 00:00:00.000,8690.380569544623,bitcoin
2020-01-21 00:00:00.000,8631.253954333763,bitcoin
2020-01-22 00:00:00.000,8724.818622931474,bitcoin
2020-01-23 00:00:00.000,8665.436914096897,bitcoin
2020-01-24 00:00:00.000,8415.956027335538,bitcoin
2020-01-25 00:00:00.000,8432.096675789418,bitcoin
2020-01-26 00:00:00.000,8348.665665079325,bitcoin
2020-01-27 00:00:00.000,8595.728298493115,bitcoin
2020-01-28 00:00:00.000,8879.335548714553,bitcoin
2020-01-29 00:00:00.000,9320.805853868467,bitcoin
2020-01-30 00:00:00.000,9276.893821086494,bitcoin
2020-01-31 00:00:00.000,9509.80513557522,bitcoin
2020-02-01 00:00:00.000,9308.060285564778,bitcoin
2020-02-02 00:00:00.000,9363.22420680057,bitcoin
2020-02-03 00:00:00.000,9338.416631939404,bitcoin
2020-02-04 00:00:00.000,9308.91270229121,bitcoin
2020-02-05 00:00:00.000,9179.95928107711,bitcoin
2020-02-06 00:00:00.000,9592.18387389791,bitcoin
2020-02-07 00:00:00.000,9744.636578159387,bitcoin
2020-02-08 00:00:00.000,9799.448455824684,bitcoin
2020-02-09 00:00:00.000,9890.701658194865,bitcoin
2020-02-10 00:00:00.000,10148.379719131783,bitcoin
2020-02-11 00:00:00.000,9890.121224019967,bitcoin
2020-02-12 00:00:00.000,10226.925769215322,bitcoin
2020-02-13 00:00:00.000,10328.897565836414,bitcoin
2020-02-14 00:00:00.000,10221.260309201634,bitcoin
2020-02-15 00:00:00.000,10320.157140513991,bitcoin
2020-02-16 00:00:00.000,9894.136123789158,bitcoin
2020-02-17 00:00:00.000,9943.673602578743,bitcoin
2020-02-18 00:00:00.000,9723.605026422496,bitcoin
2020-02-19 00:00:00.000,10133.817417084678,bitcoin
2020-02-20 00:00:00.000,9618.409248250406,bitcoin
2020-02-21 00:00:00.000,9608.16918128246,bitcoin
2020-02-22 00:00:00.000,9673.011800270346,bitcoin
2020-02-23 00:00:00.000,9658.606058375473,bitcoin
2020-02-24 00:00:00.000,9946.716123467522,bitcoin
2020-02-25 00:00:00.000,9670.9608064677,bitcoin
2020-02-26 00:00:00.000,9345.342701734848,bitcoin
2020-02-27 00:00:00.000,8801.657129472504,bitcoin
2020-02-28 00:00:00.000,8781.175282202359,bitcoin
2020-02-29 00:00:00.000,8717.331431359424,bitcoin
2020-03-01 00:00:00.000,8552.989118581636,bitcoin
2020-03-02 00:00:00.000,8567.802248679225,bitcoin
2020-03-03 00:00:00.000,8905.876104262194,bitcoin
2020-03-04 00:00:00.000,8756.718576742549,bitcoin
2020-03-05 00:00:00.000,8758.646993191916,bitcoin
2020-03-06 00:00:00.000,9038.870323233425,bitcoin
2020-03-07 00:00:00.000,9135.84506603321,bitcoin
2020-03-08 00:00:00.000,8902.20195010789,bitcoin
2020-03-09 00:00:00.000,8041.365538071835,bitcoin
2020-03-10 00:00:00.000,7921.33200691072,bitcoin
2020-03-11 00:00:00.000,7906.731528510632,bitcoin
2020-03-12 00:00:00.000,7935.522040170545,bitcoin
2020-03-13 00:00:00.000,5142.990459018316,bitcoin
2020-03-14 00:00:00.000,5542.819542373153,bitcoin
2020-03-15 00:00:00.000,5214.189112383918,bitcoin
2020-03-16 00:00:00.000,5397.93335743919,bitcoin
2020-03-17 00:00:00.000,5032.501351487721,bitcoin
2020-03-18 00:00:00.000,5389.41577503409,bitcoin
2020-03-19 00:00:00.000,5376.280747845438,bitcoin
2020-03-20 00:00:00.000,6170.200600237675,bitcoin
2020-03-21 00:00:00.000,6195.603505257629,bitcoin
2020-03-22 00:00:00.000,6145.770891252399,bitcoin
2020-03-23 00:00:00.000,5859.647430299388,bitcoin
2020-03-24 00:00:00.000,6456.347485963419,bitcoin
2020-03-25 00:00:00.000,6730.173782371188,bitcoin
2020-03-26 00:00:00.000,6695.9006183977235,bitcoin
2020-03-27 00:00:00.000,6765.56207892991,bitcoin
2020-03-28 00:00:00.000,6397.826328325604,bitcoin
2020-03-29 00:00:00.000,6255.000398693634,bitcoin
2020-03-30 00:00:00.000,5915.337154791903,bitcoin
2020-03-31 00:00:00.000,6403.141235565223,bitcoin
2020-04-01 00:00:00.000,6421.70541388854,bitcoin
2020-04-02 00:00:00.000,6640.797666310131,bitcoin
2020-04-03 00:00:00.000,6807.897017890566,bitcoin
2020-04-04 00:00:00.000,6732.852018394612,bitcoin
2020-04-05 00:00:00.000,6859.424923721944,bitcoin
2020-04-06 00:00:00.000,6788.048272605917,bitcoin
2020-04-07 00:00:00.000,7297.635558289496,bitcoin
2020-04-08 00:00:00.000,7196.782202442051,bitcoin
2020-04-09 00:00:00.000,7342.291601148024,bitcoin
2020-04-10 00:00:00.000,7294.488875121554,bitcoin
2020-04-11 00:00:00.000,6864.694257006497,bitcoin
2020-04-12 00:00:00.000,6878.781212589853,bitcoin
2020-04-13 00:00:00.000,6913.158787469097,bitcoin
2020-04-14 00:00:00.000,6857.538537511484,bitcoin
2020-04-15 00:00:00.000,6860.17853570111,bitcoin
2020-04-16 00:00:00.000,6629.431738031291,bitcoin
2020-04-17 00:00:00.000,7059.92622475854,bitcoin
2020-04-18 00:00:00.000,7035.261503989225,bitcoin
2020-04-19 00:00:00.000,7242.5109294929825,bitcoin
2020-04-20 00:00:00.000,7127.511949689152,bitcoin
2020-04-21 00:00:00.000,6856.456278354705,bitcoin
2020-04-22 00:00:00.000,6842.038597634602,bitcoin
2020-04-23 00:00:00.000,7109.995291181778,bitcoin
2020-04-24 00:00:00.000,7382.793144116689,bitcoin
2020-04-25 00:00:00.000,7495.393587498606,bitcoin
2020-04-26 00:00:00.000,7538.557687279841,bitcoin
2020-04-27 00:00:00.000,7683.867415083342,bitcoin
2020-04-28 00:00:00.000,7774.281554448049,bitcoin
2020-04-29 00:00:00.000,7758.230255185947,bitcoin
2020-04-30 00:00:00.000,8744.430287016561,bitcoin
2020-05-01 00:00:00.000,8610.63580374089,bitcoin
2020-05-02 00:00:00.000,8824.818413551968,bitcoin
2020-05-03 00:00:00.000,8966.307014689282,bitcoin
2020-05-04 00:00:00.000,8888.671912686868,bitcoin
2020-05-05 00:00:00.000,8884.407813577056,bitcoin
2020-05-06 00:00:00.000,9003.240557621584,bitcoin
2020-05-07 00:00:00.000,9144.68703972007,bitcoin
